,Metros cuadrados,Metros cuadrados techados,Parqueo,Dormitorios,Antiguedad del edificio,Parque cercano,Piso en el que se encuentra,Alquiler,Mantenimiento,Departamento,Ate Vitarte,Barranco,Breña,Callao_Luriganch_Ancon_Carabay_PuentePie,Cañete,Chaclacayo,Chorrillos_VillaSalvador_VMT,Cienegui_Pachacam_Lurin,Comas,Jesus Maria,La Molina,La Victoria,Lince,Los Olivos,Magdalena,Magdalena del Mar,Mala,Miraflores,Pucusana,Pueblo Libre,Punta Hermosa,Punta Negra,Rimac_Agust_Independen,San Antonio,San Bartolo,San Borja,San Isidro,San Luis,San Martín de Porres,San Miguel,Santa Anita,Santa Maria del Mar,Santiago de Surco,Surquillo,log_alquiler
109,119.0,119.0,1,2.0,30.0,1,2,2865.0,350.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.9603236291488395
110,86.0,86.0,1,3.0,0.0,0,17,2500.0,190.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292
111,80.0,80.0,1,2.0,10.0,0,5,3135.0,200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.050384453067021
112,263.0,263.0,3,3.0,6.0,0,5,6800.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.824677891164198
113,94.0,94.0,1,3.0,0.0,1,2,2970.0,400.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.996317231796746
114,75.0,75.0,1,2.0,11.0,0,8,3706.0,240.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.217708406845306
115,106.0,106.0,0,3.0,23.0,0,8,2990.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.003028666384733
116,70.0,70.0,0,2.0,2.0,0,3,3200.0,250.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.070906088787819
117,75.0,75.0,1,2.0,5.0,0,3,2100.0,250.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.649692623711514
118,120.0,120.0,2,3.0,10.0,0,3,5025.0,570.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.522180732927277
119,50.0,50.0,0,1.0,0.0,0,7,2000.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.600902459542082
120,100.0,100.0,2,3.0,5.0,1,6,3036.0,300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.01829613851552
121,65.0,65.0,1,3.0,10.0,1,2,1800.0,75.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.495541943884256
122,143.0,143.0,1,3.0,0.0,0,7,3100.0,450.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.039157390473237
123,73.0,73.0,1,2.0,7.0,0,3,2950.0,550.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.989560449333865
124,63.0,63.0,0,2.0,2.0,0,6,2150.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.673223121121708
125,98.0,98.0,0,2.0,0.0,0,6,2652.0,250.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.883069351305753
126,210.0,210.0,2,4.0,0.0,1,6,5600.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.630521876723241
127,400.0,400.0,4,4.0,4.0,1,6,13600.0,1750.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.517825071724143
128,100.0,100.0,2,3.0,12.0,0,7,2490.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.820037989458753
129,196.0,196.0,2,3.0,5.0,0,3,6270.0,610.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.743531633626967
130,190.0,190.0,2,3.0,0.0,1,14,4316.0,400.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.370084326378025
131,64.0,64.0,0,2.0,6.0,0,5,1500.0,1500.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.313220387090301
132,70.0,70.0,1,0.0,10.0,1,1,2720.0,198.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.908387159290043
133,70.0,70.0,1,2.0,0.0,0,15,2500.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292
134,112.0,112.0,1,3.0,11.0,1,3,4290.0,500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.364042011922063
135,93.0,93.0,1,3.0,4.0,1,14,2400.0,280.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.783224016336037
136,55.0,55.0,1,2.0,0.0,1,13,3071.0,250.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.029758520440822
137,70.0,70.0,1,1.0,4.0,0,4,2690.0,135.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.897296472595885
138,117.0,117.0,2,2.0,10.0,0,2,2680.0,150.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.893572073504902
139,120.0,120.0,0,3.0,8.0,1,5,3000.0,200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006367567650246
140,480.0,311.0,2,3.0,0.0,1,8,11280.0,1350.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33078652505205
141,134.0,134.0,2,3.0,6.0,1,10,4420.0,500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.393894975071744
142,260.0,260.0,2,3.0,6.0,1,4,6600.0,700.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.794824928014517
143,40.0,40.0,1,1.0,5.0,0,3,2345.0,150.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.76004068088038
144,90.0,90.0,1,2.0,3.0,1,5,3960.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.283999304248526
145,118.0,118.0,1,3.0,10.0,0,2,3795.0,430.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24143968982973
146,110.0,110.0,2,2.0,9.0,1,3,3210.0,320.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.07402621612406
147,165.0,165.0,2,3.0,9.0,1,8,5280.0,200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.571681376700306
148,170.0,170.0,2,3.0,7.0,1,2,7751.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.955577146281511
149,120.0,111.0,1,2.0,0.0,0,10,4760.0,300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.468002947225466
150,94.0,94.0,1,3.0,4.0,1,9,5010.0,333.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.51919119407891
151,88.0,88.0,1,3.0,8.0,0,2,2900.0,290.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9724660159745655
152,85.0,85.0,1,3.0,10.0,1,2,1700.0,80.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.438383530044307
153,135.0,135.0,1,2.0,0.0,0,7,4650.0,400.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.444622498581403
154,272.0,272.0,2,3.0,9.0,0,7,6120.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.719317375506371
155,70.0,60.0,0,2.0,5.0,1,5,1300.0,180.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.170119543449628
156,45.0,45.0,0,1.0,10.0,1,5,2310.0,165.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.745002803515839
157,40.0,40.0,0,1.0,5.0,0,9,1600.0,110.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3777589082278725
158,90.0,90.0,0,3.0,10.0,0,7,2300.0,220.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.7406644019172415
159,75.0,75.0,1,1.0,0.0,0,4,1600.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3777589082278725
160,66.0,66.0,1,3.0,0.0,1,12,2500.0,300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292
161,140.0,140.0,1,3.0,10.0,1,12,4000.0,434.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294049640102028
162,94.0,94.0,1,3.0,5.0,1,3,3420.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13739583005665
163,75.0,75.0,0,1.0,15.0,1,2,2324.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.751045117971802
164,120.0,95.0,1,2.0,20.0,1,1,3060.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.026170194946426
165,145.0,145.0,1,3.0,10.0,1,7,3400.0,250.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.131530710604252
166,100.0,100.0,1,3.0,3.0,0,4,3135.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.050384453067021
167,120.0,120.0,1,2.0,4.0,1,4,3652.0,240.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.20303024171486
168,64.0,64.0,0,2.0,9.0,1,2,1630.0,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.396335293800808
169,76.0,76.0,2,2.0,8.0,0,8,2700.0,300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.90100705199242
170,116.0,116.0,1,2.0,11.0,0,6,4370.0,480.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.382518288089635
171,110.0,110.0,1,3.0,0.0,0,3,3652.0,340.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.20303024171486
172,62.0,62.0,1,1.0,5.0,0,8,2516.0,250.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.830425617820331
173,72.0,70.0,1,1.0,3.0,1,6,2600.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8632667240095735
174,130.0,130.0,1,2.0,8.0,1,5,4620.0,450.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.438149984075784
175,140.0,140.0,2,3.0,6.0,1,3,3350.0,450.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.116715624819111
176,80.0,80.0,0,1.0,20.0,1,3,1500.0,150.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.313220387090301
177,75.0,75.0,0,1.0,6.0,1,3,2520.0,360.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.832014180505469
178,110.0,110.0,1,4.0,10.0,0,3,2700.0,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.90100705199242
179,753.0,453.0,3,4.0,0.0,0,5,15770.0,1150.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.665864679957084
180,60.0,60.0,0,1.0,18.0,1,2,1450.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27931883541462
181,114.0,114.0,1,3.0,5.0,1,5,4000.0,620.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294049640102028
182,75.0,75.0,1,1.0,4.0,1,7,2170.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.682482446534506
183,60.0,60.0,0,1.0,0.0,1,5,2350.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.762170607138205
184,65.0,65.0,1,3.0,10.0,1,6,1800.0,75.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.495541943884256
185,114.0,114.0,1,3.0,14.0,1,6,2400.0,210.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.783224016336037
186,39.0,39.0,0,1.0,20.0,0,3,1400.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.24422751560335
187,65.0,65.0,1,3.0,0.0,1,13,2000.0,150.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.600902459542082
188,135.0,135.0,1,2.0,0.0,0,2,4650.0,400.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.444622498581403
189,210.0,210.0,2,4.0,0.0,1,5,5600.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.630521876723241
190,62.0,62.0,1,1.0,5.0,0,4,2516.0,250.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.830425617820331
191,100.0,100.0,1,3.0,3.0,0,8,3135.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.050384453067021
192,133.0,133.0,1,2.0,0.0,0,5,4290.0,350.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.364042011922063
193,82.0,82.0,1,2.0,0.0,1,2,2822.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.945201132412759
194,50.0,50.0,0,1.0,22.0,1,2,1450.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.27931883541462
195,100.0,100.0,1,2.0,4.0,1,5,2822.0,220.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.945201132412759
196,150.0,150.0,1,3.0,30.0,0,7,4216.0,518.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.346642090221199
197,50.0,50.0,0,1.0,1.0,0,6,1000.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.907755278982137
198,75.0,250.0,0,2.0,0.0,1,8,1900.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.549609165154532
199,70.0,70.0,0,1.0,10.0,1,8,1800.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.495541943884256
200,98.0,98.0,0,3.0,14.0,1,5,2400.0,250.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.783224016336037
201,94.0,94.0,1,2.0,7.0,0,8,2900.0,240.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9724660159745655
202,140.0,140.0,1,3.0,10.0,1,4,3984.0,300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.290041618704489
203,332.0,240.0,2,2.0,7.0,1,7,8964.0,1050.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.100971834920818
204,88.0,88.0,1,2.0,10.0,1,4,2625.0,300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.872836175025724
205,131.0,131.0,2,2.0,10.0,1,4,3740.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.226840890408578
206,175.0,175.0,1,3.0,10.0,0,2,3513.0,400.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.164225652265827
207,205.0,205.0,1,3.0,5.0,1,3,5335.0,570.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.582044163735853
208,104.0,104.0,1,2.0,20.0,0,10,3700.0,300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.216088098632316
209,79.0,79.0,0,3.0,0.0,0,2,2100.0,200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.649692623711514
210,100.0,100.0,1,3.0,2.0,0,10,3000.0,400.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006367567650246
211,320.0,320.0,2,3.0,19.0,1,8,9960.0,1050.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.206332350578643
212,265.0,265.0,2,3.0,3.0,1,2,6000.0,1150.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.699514748210191
213,100.0,100.0,1,1.0,6.0,0,2,3502.0,700.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.161089512845797
214,45.0,40.0,0,1.0,20.0,1,3,1000.0,300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.907755278982137
215,63.0,63.0,1,2.0,0.0,1,5,3060.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.026170194946426
216,95.0,95.0,1,2.0,0.0,0,6,3015.0,300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.011355109161286
217,145.0,145.0,1,3.0,18.0,1,10,3154.0,400.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.056426767522984
218,1271.0,720.0,4,4.0,10.0,0,7,10132.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.223454011121566
219,80.0,65.0,2,2.0,1.0,1,1,1600.0,200.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3777589082278725
220,206.0,206.0,3,3.0,9.0,0,7,8964.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.100971834920818
221,53.0,53.0,1,1.0,0.0,1,5,2290.0,160.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.736307096548285
222,105.0,105.0,1,1.0,4.0,1,13,6000.0,650.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.699514748210191
223,68.0,68.0,1,2.0,0.0,0,6,2500.0,180.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292
224,70.0,65.0,0,1.0,5.0,1,7,2145.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6708948313621175
225,85.0,85.0,1,3.0,9.0,1,2,2921.0,350.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.979681302387741
226,240.0,240.0,3,3.0,8.0,0,2,12616.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.442721128642875
227,98.0,98.0,1,3.0,11.0,1,3,2800.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.937374696163295
228,118.0,118.0,1,3.0,30.0,0,2,3380.0,320.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.125630988477065
229,115.0,115.0,0,2.0,20.0,1,4,2580.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.855544677915663
230,73.0,73.0,0,2.0,40.0,1,8,1328.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.191429330036379
