,Ubicacion,Metros cuadrados,Metros cuadrados techados,Parqueo,Medio baños,Dormitorios,Antiguedad del edificio,Parque cercano,Piso en el que se encuentra,Venta,Mantenimiento,Link Pagina,Link imagen
139,"CALLE LOS OLMOS CUADRA 1,  El Remanso, La Molina",300m²Superficie total,325m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,22Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,386,100",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-el-remanso-la-molina-5-a-mas-dormitorios-13267576,https://img10.naventcdn.com/avisos/111/00/13/26/75/76/720x532/196579430.jpg
140,"Molina Vieja,  La Molina Vieja, La Molina",465m²Superficie total,350m²Superficie techada,4Estacionamientos,No hay informacion,3Dormitorios,6Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,456,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-vieja-la-molina-3-dormitorios-13314830,https://img10.naventcdn.com/avisos/111/00/13/31/48/30/720x532/197694152.jpg
141," Alameda Del Pinar, Comas",200m²Superficie total,120m²Superficie techada,No hay informacion,1Medio baño,4Dormitorios,9Antigüedad,No hay informacion,No hay informacion,"S/ 489,060",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-alameda-del-pinar-comas-4-dormitorios-58345393,https://img10.naventcdn.com/avisos/111/00/58/34/53/93/720x532/211751708.jpg
142," Santiago de Surco, Lima",2508m²Superficie total,963m²Superficie techada,12Estacionamientos,No hay informacion,8Dormitorios,14Antigüedad,No hay informacion,No hay informacion,"S/ 14,850,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-5-a-mas-dormitorios-12666728,https://img10.naventcdn.com/avisos/111/00/12/66/67/28/720x532/209048041.jpg
143,"URB HUAMPANI ETAPA 3,  Chosica (Lurigancho), Lima",270m²Superficie total,120m²Superficie techada,No hay informacion,1Medio baño,5Dormitorios,3Antigüedad,No hay informacion,No hay informacion,"S/ 337,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-chosica-lurigancho-lima-5-a-mas-dormitorios-58223199,https://img10.naventcdn.com/avisos/111/00/58/22/31/99/720x532/209861253.jpg
144,"JOSE CARLOS MARIATEGUI 6TO GRUPO  MZ B LT 9 LOS OLIVOS,  Los Olivos, Lima",342m²Superficie total,342m²Superficie techada,2Estacionamientos,No hay informacion,6Dormitorios,20Antigüedad,No hay informacion,No hay informacion,"S/ 837,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-los-olivos-lima-5-a-mas-dormitorios-58157124,https://img10.naventcdn.com/avisos/111/00/58/15/71/24/720x532/208802903.jpg
145,"Avenida La Fontana 1180,  La Molina, Lima",346m²Superficie total,345m²Superficie techada,2Estacionamientos,1Medio baño,5Dormitorios,24Antigüedad,No hay informacion,No hay informacion,"S/ 2,177,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-5-a-mas-dormitorios-58176090,https://img10.naventcdn.com/avisos/111/00/58/17/60/90/720x532/209112411.jpg
146,"Jr. Milano,  San Martín de Porres, Lima",150m²Superficie total,110m²Superficie techada,0Estacionamientos,No hay informacion,3Dormitorios,7Antigüedad,No hay informacion,No hay informacion,"S/ 416,250",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-martin-de-porres-lima-3-dormitorios-58111579,https://img10.naventcdn.com/avisos/111/00/58/11/15/79/720x532/208111586.jpg
147," La Molina, Lima",1150m²Superficie total,450m²Superficie techada,6Estacionamientos,No hay informacion,4Dormitorios,30Antigüedad,No hay informacion,No hay informacion,"S/ 4,587,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-4-dormitorios-58001989,https://img10.naventcdn.com/avisos/111/00/58/00/19/89/720x532/206431741.jpg
148,"Calle Doña Rosaura,  Los Rosales, Santiago de Surco",420m²Superficie total,600m²Superficie techada,4Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 2,490,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-los-rosales-santiago-de-surco-5-a-mas-dormitorios-13472883,https://img10.naventcdn.com/avisos/111/00/13/47/28/83/720x532/200856118.jpg
149," Santiago de Surco, Lima",300m²Superficie total,450m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,40Antigüedad,No hay informacion,No hay informacion,"S/ 1,527,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-5-a-mas-dormitorios-13336014,https://img10.naventcdn.com/avisos/111/00/13/33/60/14/720x532/198210501.jpg
150," Santiago de Surco, Lima",225m²Superficie total,225m²Superficie techada,2Estacionamientos,1Medio baño,4Dormitorios,40Antigüedad,No hay informacion,No hay informacion,"S/ 1,265,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-4-dormitorios-57859546,https://img10.naventcdn.com/avisos/111/00/57/85/95/46/720x532/203943998.jpg
151,"Cáceres 345,  San Cayetano, El Agustino",160m²Superficie total,85m²Superficie techada,0Estacionamientos,No hay informacion,4Dormitorios,39Antigüedad,No hay informacion,No hay informacion,"S/ 290,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-cayetano-el-agustino-4-dormitorios-58251958,https://img10.naventcdn.com/avisos/111/00/58/25/19/58/720x532/210334039.jpg
152,"M13 - Cerca a Avenida Ayacucho // Aldo Cervetto 997242821,  Santiago de Surco, Lima",292m²Superficie total,292m²Superficie techada,2Estacionamientos,No hay informacion,6Dormitorios,40Antigüedad,No hay informacion,No hay informacion,"S/ 1,273,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-5-a-mas-dormitorios-58100384,https://img10.naventcdn.com/avisos/111/00/58/10/03/84/720x532/207944616.jpg
153,"Vendo Casa Para Remodelar O Para Constructor EN Corpac Parametros Para 7 Pisos - SAN Isidro  Limite CON SAN Borja,  Lima, Lima",No hay informacion,No hay informacion,4Estacionamientos,No hay informacion,0Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 4,353,543",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-lima-lima-58313792,https://img10.naventcdn.com/avisos/111/00/58/31/37/92/720x532/211257519.jpg
154,"COMISARIA EL PROGRESO,  El Progreso, Carabayllo",No hay informacion,280m²Superficie techada,0Estacionamientos,1Medio baño,5Dormitorios,35Antigüedad,Parques Cercanos ,No hay informacion,"S/ 597,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-el-progreso-carabayllo-5-a-mas-dormitorios-13226442,https://img10.naventcdn.com/avisos/111/00/13/22/64/42/720x532/195639246.jpg
155,"LA PLANICIE-CV.230119,  La Planicie, La Molina",650m²Superficie total,580m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 4,316,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-planicie-la-molina-5-a-mas-dormitorios-13227799,https://img10.naventcdn.com/avisos/111/00/13/22/77/99/720x532/195671005.jpg
156,"CALLE LEONARDO ALBARIÑO,  Santiago de Surco, Lima",300m²Superficie total,300m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,25Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,224,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-5-a-mas-dormitorios-13480654,https://img10.naventcdn.com/avisos/111/00/13/48/06/54/720x532/201048154.jpg
157,"ALTURA DE IZAGUIRRE CON PANAMERICANA MARTHA & JOE,  Micaela Bastidas, Los Olivos",772m²Superficie total,545m²Superficie techada,0Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 1,693,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-micaela-bastidas-los-olivos-5-a-mas-dormitorios-13417298,https://img10.naventcdn.com/avisos/111/00/13/41/72/98/720x532/199646860.jpg
158,"el cuadro,  Chaclacayo, Lima",175m²Superficie total,120m²Superficie techada,No hay informacion,No hay informacion,3Dormitorios,37Antigüedad,No hay informacion,No hay informacion,"S/ 429,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-chaclacayo-lima-3-dormitorios-58043073,https://img10.naventcdn.com/avisos/111/00/58/04/30/73/720x532/207067465.jpg
159,"Calle La Pradera,  La Molina, Lima",1017m²Superficie total,430m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,12Antigüedad,No hay informacion,No hay informacion,"S/ 2,890,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-5-a-mas-dormitorios-58413346,https://img10.naventcdn.com/avisos/111/00/58/41/33/46/720x532/213271053.jpg
160," Pueblo Libre, Lima",260m²Superficie total,260m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,25Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,011,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-pueblo-libre-lima-4-dormitorios-57998850,https://img10.naventcdn.com/avisos/111/00/57/99/88/50/720x532/206389232.jpg
161," Santiago de Surco, Lima",450m²Superficie total,430m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,6Antigüedad,No hay informacion,No hay informacion,"S/ 1,938,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-4-dormitorios-58281288,https://img10.naventcdn.com/avisos/111/00/58/28/12/88/720x532/210759059.jpg
162," Las Lagunas De La Molina, La Molina",318m²Superficie total,380m²Superficie techada,3Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 1,826,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-las-lagunas-de-la-molina-la-molina-4-dormitorios-13098831,https://img10.naventcdn.com/avisos/111/00/13/09/88/31/720x532/192827826.jpg
163,"por el club rinconada,  Las Praderas De La Molina, La Molina",1500m²Superficie total,1140m²Superficie techada,5Estacionamientos,No hay informacion,4Dormitorios,12Antigüedad,No hay informacion,No hay informacion,"S/ 4,150,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-las-praderas-de-la-molina-la-molina-4-dormitorios-13161420,https://img10.naventcdn.com/avisos/111/00/13/16/14/20/720x532/201410367.jpg
164,"Jr. Cerro de San Francisco,  Santiago de Surco, Lima",2657m²Superficie total,720m²Superficie techada,6Estacionamientos,No hay informacion,5Dormitorios,30Antigüedad,No hay informacion,No hay informacion,"S/ 10,617,372",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-5-a-mas-dormitorios-58196814,https://img10.naventcdn.com/avisos/111/00/58/19/68/14/720x532/209436718.jpg
165,"calle 32 corpac,  Corpac, San Isidro",589m²Superficie total,200m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,34Antigüedad,No hay informacion,No hay informacion,"S/ 4,614,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-corpac-san-isidro-4-dormitorios-13472084,https://img10.naventcdn.com/avisos/111/00/13/47/20/84/720x532/200833604.jpg
166," Lima Cercado, Lima",250m²Superficie total,250m²Superficie techada,6Estacionamientos,No hay informacion,3Dormitorios,28Antigüedad,No hay informacion,No hay informacion,"S/ 1,280,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-lima-cercado-lima-3-dormitorios-13507668,https://img10.naventcdn.com/avisos/111/00/13/50/76/68/720x532/201732235.jpg
167,"Los Palomares del Campo, La molin,  La Molina, Lima",320m²Superficie total,320m²Superficie techada,No hay informacion,1Medio baño,6Dormitorios,10Antigüedad,No hay informacion,No hay informacion,"S/ 1,292,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-5-a-mas-dormitorios-58280589,https://img10.naventcdn.com/avisos/111/00/58/28/05/89/720x532/210747110.jpg
168," El Sol De La Molina, La Molina",2500m²Superficie total,572m²Superficie techada,4Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 6,640,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-el-sol-de-la-molina-la-molina-4-dormitorios-13348881,https://img10.naventcdn.com/avisos/111/00/13/34/88/81/720x532/198401241.jpg
169," San Isidro, Lima",752m²Superficie total,752m²Superficie techada,0Estacionamientos,No hay informacion,0Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 7,281,164",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-isidro-lima-58371994,https://img10.naventcdn.com/avisos/111/00/58/37/19/94/720x532/212247142.jpg
170,"AV. los ingenieros 863 LA MOLINA,  La Molina, Lima",727m²Superficie total,460m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,25Antigüedad,No hay informacion,No hay informacion,"S/ 1,938,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-4-dormitorios-58253339,https://img10.naventcdn.com/avisos/111/00/58/25/33/39/720x532/210356271.jpg
171," Totoritas, Mala",180m²Superficie total,180m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,5Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,294,800",900,https://urbania.pe/inmueble/venta-de-casa-en-totoritas-mala-5-a-mas-dormitorios-13122981,https://img10.naventcdn.com/avisos/111/00/13/12/29/81/720x532/193352018.jpg
172,"HEROES DE CENEPA,  Heroes De San Juan, San Juan de Miraflores",133m²Superficie total,300m²Superficie techada,No hay informacion,No hay informacion,5Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 730,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-heroes-de-san-juan-san-juan-de-miraflores-5-a-mas-dormitorios-13365356,https://img10.naventcdn.com/avisos/111/00/13/36/53/56/720x532/198645507.jpg
173,"A unas cuadras de la Av. Primavera y Carr. Panamericana Sur,  Valle Hermoso Oeste, Santiago de Surco",200m²Superficie total,260m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,10Antigüedad,No hay informacion,No hay informacion,"S/ 1,494,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-valle-hermoso-oeste-santiago-de-surco-5-a-mas-dormitorios-13504845,https://img10.naventcdn.com/avisos/111/00/13/50/48/45/720x532/201573506.jpg
174,"Avenida VELASCO ASTETE,  Santiago de Surco, Lima",300m²Superficie total,239m²Superficie techada,No hay informacion,No hay informacion,8Dormitorios,40Antigüedad,No hay informacion,No hay informacion,"S/ 2,512,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-5-a-mas-dormitorios-58009805,https://img10.naventcdn.com/avisos/111/00/58/00/98/05/720x532/206545757.jpg
175," La Encantada De Villa, Chorrillos",895m²Superficie total,500m²Superficie techada,0Estacionamientos,1Medio baño,4Dormitorios,10Antigüedad,No hay informacion,No hay informacion,"S/ 2,988,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-encantada-de-villa-chorrillos-4-dormitorios-13135299,https://img10.naventcdn.com/avisos/111/00/13/13/52/99/720x532/193616586.jpg
176," El Sol De La Molina, La Molina",300m²Superficie total,240m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,25Antigüedad,No hay informacion,No hay informacion,"USD 470,000",500,https://urbania.pe/inmueble/venta-de-casa-en-el-sol-de-la-molina-la-molina-4-dormitorios-13183163,https://img10.naventcdn.com/avisos/111/00/13/18/31/63/720x532/207712716.jpg
177,"Av Antunez de Mayolo cuadra 25,  Santa Apolonia, San Martín de Porres",444m²Superficie total,444m²Superficie techada,No hay informacion,No hay informacion,9Dormitorios,19Antigüedad,Parques Cercanos ,No hay informacion,"S/ 804,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santa-apolonia-san-martin-de-porres-5-a-mas-dormitorios-13421132,https://img10.naventcdn.com/avisos/111/00/13/42/11/32/720x532/199762681.jpg
178,"URBANIZACION LA PLANICIE,  La Planicie, La Molina",730m²Superficie total,500m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 3,652,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-planicie-la-molina-4-dormitorios-12841602,https://img10.naventcdn.com/avisos/111/00/12/84/16/02/720x532/186191581.jpg
179,"CALLE GUISTI,  Tambo Viejo, Cieneguilla",340m²Superficie total,120m²Superficie techada,5Estacionamientos,No hay informacion,2Dormitorios,7Antigüedad,No hay informacion,No hay informacion,"S/ 370,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-tambo-viejo-cieneguilla-2-dormitorios-13418075,https://img10.naventcdn.com/avisos/111/00/13/41/80/75/720x532/199670977.jpg
180," San Juan de Lurigancho, Lima",No hay informacion,329m²Superficie techada,0Estacionamientos,No hay informacion,0Dormitorios,15Antigüedad,No hay informacion,No hay informacion,"S/ 467,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-juan-de-lurigancho-lima-58059742,https://img10.naventcdn.com/avisos/111/00/58/05/97/42/720x532/207805866.jpg
181,"Lumbreras ,  Moravia, Mala",5460m²Superficie total,220m²Superficie techada,4Estacionamientos,No hay informacion,3Dormitorios,15Antigüedad,No hay informacion,No hay informacion,"S/ 1,444,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-moravia-mala-3-dormitorios-13027123,https://img10.naventcdn.com/avisos/111/00/13/02/71/23/720x532/191190305.jpg
182," El Remanso, La Molina",385m²Superficie total,200m²Superficie techada,3Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 2,150,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-el-remanso-la-molina-4-dormitorios-13094955,https://img10.naventcdn.com/avisos/111/00/13/09/49/55/720x532/192745298.jpg
183," El Sol De La Molina, La Molina",300m²Superficie total,240m²Superficie techada,3Estacionamientos,No hay informacion,4Dormitorios,4Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,402,500",550,https://urbania.pe/inmueble/venta-de-casa-en-el-sol-de-la-molina-la-molina-4-dormitorios-13459298,https://img10.naventcdn.com/avisos/111/00/13/45/92/98/720x532/200616492.jpg
184,"Calle Domeyer 1XX,  Barranco, Lima",108m²Superficie total,108m²Superficie techada,0Estacionamientos,No hay informacion,2Dormitorios,100Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,128,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-barranco-lima-2-dormitorios-13306980,https://img10.naventcdn.com/avisos/111/00/13/30/69/80/720x532/197498837.jpg
185,"Av Aviacion 3600  San Borja,  San Borja, Lima",300m²Superficie total,122m²Superficie techada,2Estacionamientos,1Medio baño,4Dormitorios,39Antigüedad,No hay informacion,No hay informacion,"S/ 1,545,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-4-dormitorios-58029766,https://img10.naventcdn.com/avisos/111/00/58/02/97/66/720x532/206853969.jpg
186,"SAN MARTIN DE PORRES,  San Martín de Porres, Lima",123m²Superficie total,1m²Superficie techada,0Estacionamientos,No hay informacion,7Dormitorios,20Antigüedad,No hay informacion,No hay informacion,"S/ 625,300",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-martin-de-porres-lima-5-a-mas-dormitorios-58209307,https://img10.naventcdn.com/avisos/111/00/58/20/93/07/720x532/209638550.jpg
187," Los Alamos De Monterrico, Santiago de Surco",403m²Superficie total,403m²Superficie techada,4Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 2,320,680",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-los-alamos-de-monterrico-santiago-de-surco-4-dormitorios-13289625,https://img10.naventcdn.com/avisos/111/00/13/28/96/25/720x532/197087138.jpg
188,"ALAMEDA SAN JUAN DE BUENA VISTA 389,  La Encantada De Villa, Chorrillos",330m²Superficie total,180m²Superficie techada,No hay informacion,1Medio baño,3Dormitorios,30Antigüedad,No hay informacion,No hay informacion,"S/ 1,000,000",100,https://urbania.pe/inmueble/venta-de-casa-en-la-encantada-de-villa-chorrillos-3-dormitorios-13285561,https://img10.naventcdn.com/avisos/111/00/13/28/55/61/720x532/196985189.jpg
189,"Condominio El Olivar,  Pucusana, Lima",1590m²Superficie total,220m²Superficie techada,5Estacionamientos,No hay informacion,5Dormitorios,1Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,261,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-pucusana-lima-5-a-mas-dormitorios-13337315,https://img10.naventcdn.com/avisos/111/00/13/33/73/15/720x532/198243556.jpg
190,"Panamericana Sur Km 101 Asia,  La Jolla, Asia",707m²Superficie total,508m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,3Antigüedad,Parque Interno ,No hay informacion,"S/ 4,648,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-jolla-asia-5-a-mas-dormitorios-13153316,https://img10.naventcdn.com/avisos/111/00/13/15/33/16/720x532/194014588.jpg
191," Salamanca De Monterrico, Ate Vitarte",558m²Superficie total,558m²Superficie techada,4Estacionamientos,No hay informacion,7Dormitorios,12Antigüedad,No hay informacion,No hay informacion,"S/ 892,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-salamanca-de-monterrico-ate-vitarte-5-a-mas-dormitorios-58239065,https://img10.naventcdn.com/avisos/111/00/58/23/90/65/720x532/210127752.jpg
192,"Islas Malvinas 137,  Las Lagunas De La Molina, La Molina",860m²Superficie total,600m²Superficie techada,2Estacionamientos,No hay informacion,6Dormitorios,6Antigüedad,No hay informacion,No hay informacion,"S/ 4,200,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-las-lagunas-de-la-molina-la-molina-5-a-mas-dormitorios-58319407,https://img10.naventcdn.com/avisos/111/00/58/31/94/07/720x532/211748411.jpg
193,"CASA CON TERRENO 1,266m2 - AV.TRES MARIAS A 1 CUADRA - MONTERRICO,  Las 3 Marias, Santiago de Surco",1266m²Superficie total,400m²Superficie techada,5Estacionamientos,No hay informacion,3Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 6,304,680",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-las-3-marias-santiago-de-surco-3-dormitorios-13370029,https://img10.naventcdn.com/avisos/111/00/13/37/00/29/720x532/198717074.jpg
194," Balconcillo, La Victoria",223m²Superficie total,155m²Superficie techada,No hay informacion,No hay informacion,5Dormitorios,40Antigüedad,No hay informacion,No hay informacion,"S/ 607,560",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-balconcillo-la-victoria-5-a-mas-dormitorios-13077559,https://img10.naventcdn.com/avisos/111/00/13/07/75/59/720x532/192388078.jpg
195," Rinconada Baja, La Molina",700m²Superficie total,428m²Superficie techada,3Estacionamientos,No hay informacion,3Dormitorios,9Antigüedad,No hay informacion,No hay informacion,"S/ 4,648,000",320,https://urbania.pe/inmueble/venta-de-casa-en-rinconada-baja-la-molina-3-dormitorios-13415932,https://img10.naventcdn.com/avisos/111/00/13/41/59/32/720x532/199621683.jpg
196,"Urb. EL Remanso,  Lima, Lima",No hay informacion,No hay informacion,No hay informacion,No hay informacion,6Dormitorios,30Antigüedad,No hay informacion,No hay informacion,"S/ 1,853,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-lima-lima-5-a-mas-dormitorios-58219557,https://img10.naventcdn.com/avisos/111/00/58/21/95/57/720x532/209806749.jpg
197,"CALLE PARKINSONIAS 400,  La Molina Vieja, La Molina",465m²Superficie total,365m²Superficie techada,3Estacionamientos,No hay informacion,3Dormitorios,10Antigüedad,No hay informacion,No hay informacion,"S/ 2,516,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-vieja-la-molina-3-dormitorios-58241943,https://img10.naventcdn.com/avisos/111/00/58/24/19/43/720x532/210173672.jpg
198,"Joaquín Torrico 248 SJM,  San Juan de Miraflores, Lima",160m²Superficie total,164m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,30Antigüedad,Parques Cercanos ,No hay informacion,"S/ 544,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-juan-de-miraflores-lima-4-dormitorios-13475351,https://img10.naventcdn.com/avisos/111/00/13/47/53/51/720x532/200899518.jpg
199,"el pacificador 150,  La Molina, Lima",880m²Superficie total,426m²Superficie techada,3Estacionamientos,No hay informacion,6Dormitorios,15Antigüedad,No hay informacion,No hay informacion,"S/ 3,960,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-5-a-mas-dormitorios-58169347,https://img10.naventcdn.com/avisos/111/00/58/16/93/47/720x532/209007715.jpg
200,"Ca. Pedro de Candia 240,  Santiago de Surco, Lima",350m²Superficie total,258m²Superficie techada,2Estacionamientos,1Medio baño,4Dormitorios,48Antigüedad,No hay informacion,No hay informacion,"S/ 1,731,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-4-dormitorios-57927928,https://img10.naventcdn.com/avisos/111/00/57/92/79/28/720x532/205088575.jpg
201," La Molina, Lima",550m²Superficie total,350m²Superficie techada,3Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 2,622,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-4-dormitorios-13250679,https://img10.naventcdn.com/avisos/111/00/13/25/06/79/720x532/196190185.jpg
202,"Av. Corpac - Carlos S. / IC - 49,  Corpac, San Isidro",320m²Superficie total,330m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,58Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,656,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-corpac-san-isidro-5-a-mas-dormitorios-13479563,https://img10.naventcdn.com/avisos/111/00/13/47/95/63/720x532/201017309.jpg
203,"RIO CHIRA ATE,  Los Angeles De Vitarte, Ate Vitarte",200m²Superficie total,160m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,40Antigüedad,No hay informacion,No hay informacion,"S/ 895,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-los-angeles-de-vitarte-ate-vitarte-4-dormitorios-58342024,https://img10.naventcdn.com/avisos/111/00/58/34/20/24/720x532/211700710.jpg
204," Santiago de Surco, Lima",168m²Superficie total,250m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 1,427,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-3-dormitorios-13042537,https://img10.naventcdn.com/avisos/111/00/13/04/25/37/720x532/191605928.jpg
205,"Calle Los Cibeles cuadra 1,  Ventura Rossi, Rímac",198m²Superficie total,150m²Superficie techada,0Estacionamientos,No hay informacion,5Dormitorios,20Antigüedad,No hay informacion,No hay informacion,"S/ 298,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-ventura-rossi-rimac-5-a-mas-dormitorios-13437381,https://img10.naventcdn.com/avisos/111/00/13/43/73/81/720x532/200228001.jpg
206," Sc.2 Gr.13, Villa el Salvador",140m²Superficie total,140m²Superficie techada,0Estacionamientos,No hay informacion,5Dormitorios,18Antigüedad,No hay informacion,No hay informacion,"S/ 290,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-sc2-gr13-villa-el-salvador-5-a-mas-dormitorios-58333175,https://img10.naventcdn.com/avisos/111/00/58/33/31/75/720x532/211543710.jpg
