,Ubicacion,Metros cuadrados,Metros cuadrados techados,Parqueo,Medio baños,Dormitorios,Antiguedad del edificio,Parque cercano,Piso en el que se encuentra,Venta,Mantenimiento,Link Pagina,Link imagen
68," Rinconada Del Lago, La Molina",333m²Superficie total,303m²Superficie techada,3Estacionamientos,1Medio baño,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 2,178,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-rinconada-del-lago-la-molina-4-dormitorios-13483524,https://img10.naventcdn.com/avisos/111/00/13/48/35/24/720x532/201115531.jpg
69,"Lloque Yupanqui 14xx,  Jesús María, Lima",180m²Superficie total,180m²Superficie techada,No hay informacion,No hay informacion,5Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 973,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-jesus-maria-lima-5-a-mas-dormitorios-13502900,https://img10.naventcdn.com/avisos/111/00/13/50/29/00/720x532/201520403.jpg
70,"Jiron LOS AMELOS,  San Juan de Lurigancho, Lima",280m²Superficie total,160m²Superficie techada,No hay informacion,No hay informacion,6Dormitorios,44Antigüedad,No hay informacion,No hay informacion,"S/ 646,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-juan-de-lurigancho-lima-5-a-mas-dormitorios-58009924,https://img10.naventcdn.com/avisos/111/00/58/00/99/24/720x532/206546414.jpg
71,"Curaca 245 - SCHARON CASTRO,  Zarate, San Juan de Lurigancho",160m²Superficie total,224m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,35Antigüedad,Parques Cercanos ,No hay informacion,"S/ 707,156",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-zarate-san-juan-de-lurigancho-5-a-mas-dormitorios-13330348,https://img10.naventcdn.com/avisos/111/00/13/33/03/48/720x532/198076411.jpg
72,"Alameda Juan Parra del Riego,  Santiago de Surco, Lima",151m²Superficie total,151m²Superficie techada,0Estacionamientos,No hay informacion,3Dormitorios,30Antigüedad,No hay informacion,No hay informacion,"S/ 726,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-3-dormitorios-57808049,https://img10.naventcdn.com/avisos/111/00/57/80/80/49/720x532/203178866.jpg
73,"PEDRO PAULET 368,  Ingenieria, San Martín de Porres",410m²Superficie total,410m²Superficie techada,No hay informacion,No hay informacion,5Dormitorios,40Antigüedad,Parques Cercanos ,No hay informacion,"S/ 979,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-ingenieria-san-martin-de-porres-5-a-mas-dormitorios-13356146,https://img10.naventcdn.com/avisos/111/00/13/35/61/46/720x532/198507686.jpg
74,"Calle Saturno ,  Santiago de Surco, Lima",254m²Superficie total,254m²Superficie techada,2Estacionamientos,1Medio baño,4Dormitorios,38Antigüedad,No hay informacion,No hay informacion,"S/ 1,072,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-4-dormitorios-58111882,https://img10.naventcdn.com/avisos/111/00/58/11/18/82/720x532/208116528.jpg
75," Rinconada Del Lago, La Molina",370m²Superficie total,303m²Superficie techada,3Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 2,158,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-rinconada-del-lago-la-molina-4-dormitorios-13494364,https://img10.naventcdn.com/avisos/111/00/13/49/43/64/720x532/201345173.jpg
76,"RINCONADA BAJA,  La Molina, Lima",1500m²Superficie total,1500m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,15Antigüedad,No hay informacion,No hay informacion,"S/ 4,296,750",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-3-dormitorios-58021154,https://img10.naventcdn.com/avisos/111/00/58/02/11/54/720x532/206719372.jpg
77," Rinconada Del Lago, La Molina",600m²Superficie total,500m²Superficie techada,3Estacionamientos,No hay informacion,4Dormitorios,4Antigüedad,Parques Cercanos ,No hay informacion,"S/ 3,302,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-rinconada-del-lago-la-molina-4-dormitorios-58430174,https://img10.naventcdn.com/avisos/111/00/58/43/01/74/720x532/213560893.jpg
78," Las Lagunas De La Molina, La Molina",700m²Superficie total,700m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 1,954,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-las-lagunas-de-la-molina-la-molina-5-a-mas-dormitorios-58430273,https://img10.naventcdn.com/avisos/111/00/58/43/02/73/720x532/213570480.jpg
79,"Calle John Hassinger ,  San Borja, Lima",305m²Superficie total,305m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,38Antigüedad,No hay informacion,No hay informacion,"S/ 1,863,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-5-a-mas-dormitorios-58193843,https://img10.naventcdn.com/avisos/111/00/58/19/38/43/720x532/209393445.jpg
80,"Avenida Los Precursores,  San Miguel, Lima",224m²Superficie total,224m²Superficie techada,No hay informacion,No hay informacion,5Dormitorios,32Antigüedad,No hay informacion,No hay informacion,"S/ 1,931,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-miguel-lima-5-a-mas-dormitorios-57812173,https://img10.naventcdn.com/avisos/111/00/57/81/21/73/720x532/203243079.jpg
81,"LOS OLIVOS,  Los Olivos, Lima",174m²Superficie total,120m²Superficie techada,0Estacionamientos,No hay informacion,5Dormitorios,15Antigüedad,No hay informacion,No hay informacion,"S/ 493,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-los-olivos-lima-5-a-mas-dormitorios-58257859,https://img10.naventcdn.com/avisos/111/00/58/25/78/59/720x532/210430979.jpg
82,"Jr. Von Leonard Philipp 3xx,  San Borja, Lima",398m²Superficie total,165m²Superficie techada,3Estacionamientos,1Medio baño,2Dormitorios,37Antigüedad,No hay informacion,No hay informacion,"S/ 2,184,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-2-dormitorios-58068923,https://img10.naventcdn.com/avisos/111/00/58/06/89/23/720x532/207469992.jpg
83,"Cuadra 4 Javier Padro Oeste x 32 Brasil,  Magdalena, Lima",250m²Superficie total,250m²Superficie techada,0Estacionamientos,No hay informacion,4Dormitorios,30Antigüedad,No hay informacion,No hay informacion,"S/ 130,900",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-magdalena-lima-4-dormitorios-13461193,https://img10.naventcdn.com/avisos/111/00/13/46/11/93/720x532/211670384.jpg
84," Los Olivos, Lima",120m²Superficie total,120m²Superficie techada,No hay informacion,No hay informacion,9Dormitorios,12Antigüedad,No hay informacion,No hay informacion,"S/ 708,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-los-olivos-lima-5-a-mas-dormitorios-58452752,https://img10.naventcdn.com/avisos/111/00/58/45/27/52/720x532/213960681.jpg
85," San Isidro, Lima",256m²Superficie total,235m²Superficie techada,3Estacionamientos,1Medio baño,3Dormitorios,30Antigüedad,No hay informacion,No hay informacion,"S/ 1,815,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-isidro-lima-3-dormitorios-58010347,https://img10.naventcdn.com/avisos/111/00/58/01/03/47/720x532/206551883.jpg
86," San Borja, Lima",328m²Superficie total,276m²Superficie techada,0Estacionamientos,No hay informacion,0Dormitorios,35Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,255,040",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-57992532,https://img10.naventcdn.com/avisos/111/00/57/99/25/32/720x532/206288432.jpg
87," San Miguel, Lima",341m²Superficie total,341m²Superficie techada,5Estacionamientos,1Medio baño,5Dormitorios,60Antigüedad,No hay informacion,No hay informacion,"S/ 1,360,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-miguel-lima-5-a-mas-dormitorios-58288870,https://img10.naventcdn.com/avisos/111/00/58/28/88/70/720x532/210863126.jpg
88," Santa Rosa De Surco, Santiago de Surco",300m²Superficie total,181m²Superficie techada,0Estacionamientos,No hay informacion,4Dormitorios,11Antigüedad,No hay informacion,No hay informacion,"S/ 1,261,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santa-rosa-de-surco-santiago-de-surco-4-dormitorios-13493816,https://img10.naventcdn.com/avisos/111/00/13/49/38/16/720x532/201333109.jpg
89,"Ocasión casa de 3 pisos mas azotea en zona comercial de San juan de Miraflores,  San Juan de Miraflores, Lima",160m²Superficie total,72m²Superficie techada,No hay informacion,No hay informacion,5Dormitorios,20Antigüedad,Parques Cercanos ,No hay informacion,"S/ 819,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-juan-de-miraflores-lima-5-a-mas-dormitorios-13424228,https://img10.naventcdn.com/avisos/111/00/13/42/42/28/720x532/201130733.jpg
90,"Calle ARTURO TOSCNINI,  San Borja, Lima",308m²Superficie total,156m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,5Antigüedad,No hay informacion,No hay informacion,"S/ 2,040,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-5-a-mas-dormitorios-57847192,https://img10.naventcdn.com/avisos/111/00/57/84/71/92/720x532/203759970.jpg
91," Pachacamac, Pachacamac",5180m²Superficie total,340m²Superficie techada,5Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 3,267,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-pachacamac-pachacamac-4-dormitorios-13476871,https://img10.naventcdn.com/avisos/111/00/13/47/68/71/720x532/200943794.jpg
92,"Cerca a Parque Sur,  San Isidro, Lima",194m²Superficie total,194m²Superficie techada,0Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 1,162,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-isidro-lima-5-a-mas-dormitorios-13475921,https://img10.naventcdn.com/avisos/111/00/13/47/59/21/720x532/200918979.jpg
93,"CLUB DE LA PLANICIE-CV.240119,  La Planicie, La Molina",1500m²Superficie total,400m²Superficie techada,5Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 3,984,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-planicie-la-molina-4-dormitorios-13231408,https://img10.naventcdn.com/avisos/111/00/13/23/14/08/720x532/195746697.jpg
94,"PEDRO PAULET 368,  Ingenieria, San Martín de Porres",410m²Superficie total,410m²Superficie techada,No hay informacion,No hay informacion,5Dormitorios,40Antigüedad,Parques Cercanos ,No hay informacion,"S/ 979,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-ingenieria-san-martin-de-porres-5-a-mas-dormitorios-13356146,https://img10.naventcdn.com/avisos/111/00/13/35/61/46/720x532/198507686.jpg
95,"Laredo 320,  Centro Comercial Monterrico, Santiago de Surco",250m²Superficie total,250m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 1,756,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-centro-comercial-monterrico-santiago-de-surco-3-dormitorios-13329121,https://img10.naventcdn.com/avisos/111/00/13/32/91/21/720x532/198280534.jpg
96,"SANTA CATALINA EN PLENA AV. CANADA CON AV. DEL AIRE,  La Victoria, Lima",400m²Superficie total,400m²Superficie techada,2Estacionamientos,No hay informacion,8Dormitorios,30Antigüedad,No hay informacion,No hay informacion,"S/ 1,656,680",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-victoria-lima-5-a-mas-dormitorios-58025403,https://img10.naventcdn.com/avisos/111/00/58/02/54/03/720x532/206786835.jpg
97,"Sisley 200,  San Borja, Lima",306m²Superficie total,306m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,28Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,158,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-5-a-mas-dormitorios-12461030,https://img10.naventcdn.com/avisos/111/00/12/46/10/30/720x532/180009324.jpg
98," Villa María del Triunfo, Lima",149m²Superficie total,144m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,15Antigüedad,No hay informacion,No hay informacion,"S/ 268,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-villa-maria-del-triunfo-lima-4-dormitorios-58448283,https://img10.naventcdn.com/avisos/111/00/58/44/82/83/720x532/213888150.jpg
99,"Calle. Costa de Oro,  El Sol De La Molina, La Molina",704m²Superficie total,704m²Superficie techada,3Estacionamientos,No hay informacion,4Dormitorios,15Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,759,600",200,https://urbania.pe/inmueble/venta-de-casa-en-el-sol-de-la-molina-la-molina-4-dormitorios-13236846,https://img10.naventcdn.com/avisos/111/00/13/23/68/46/720x532/195864168.jpg
100," San Borja, Lima",302m²Superficie total,280m²Superficie techada,2Estacionamientos,1Medio baño,4Dormitorios,35Antigüedad,No hay informacion,No hay informacion,"S/ 8,040",130,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-4-dormitorios-58067678,https://img10.naventcdn.com/avisos/111/00/58/06/76/78/720x532/207450105.jpg
101,"Calle Don Diego de Noche,  Los Alerces De Monterrico, Santiago de Surco",601m²Superficie total,601m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,8Antigüedad,Parques Cercanos ,No hay informacion,"S/ 3,000,000",200,https://urbania.pe/inmueble/venta-de-casa-en-los-alerces-de-monterrico-santiago-de-surco-5-a-mas-dormitorios-13120211,https://img10.naventcdn.com/avisos/111/00/13/12/02/11/720x532/193437805.jpg
102,"Calle 31 San Isidro,  Corpac, San Isidro",450m²Superficie total,335m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,45Antigüedad,No hay informacion,No hay informacion,"S/ 2,822,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-corpac-san-isidro-5-a-mas-dormitorios-13318189,https://img10.naventcdn.com/avisos/111/00/13/31/81/89/720x532/201576688.jpg
103,"Avenida Los Precursores,  San Miguel, Lima",224m²Superficie total,224m²Superficie techada,No hay informacion,No hay informacion,5Dormitorios,32Antigüedad,No hay informacion,No hay informacion,"S/ 1,931,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-miguel-lima-5-a-mas-dormitorios-57812173,https://img10.naventcdn.com/avisos/111/00/57/81/21/73/720x532/203243079.jpg
104,"Laredo 320,  Centro Comercial Monterrico, Santiago de Surco",250m²Superficie total,250m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 1,756,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-centro-comercial-monterrico-santiago-de-surco-3-dormitorios-13329121,https://img10.naventcdn.com/avisos/111/00/13/32/91/21/720x532/198280534.jpg
105," Surquillo, Lima",190m²Superficie total,150m²Superficie techada,0Estacionamientos,No hay informacion,2Dormitorios,25Antigüedad,No hay informacion,No hay informacion,"S/ 1,115,310",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-surquillo-lima-2-dormitorios-13479944,https://img10.naventcdn.com/avisos/111/00/13/47/99/44/720x532/201026637.jpg
106," Las Gaviotas, Asia",300m²Superficie total,230m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,3Antigüedad,No hay informacion,No hay informacion,"S/ 2,822,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-las-gaviotas-asia-5-a-mas-dormitorios-13293498,https://img10.naventcdn.com/avisos/111/00/13/29/34/98/720x532/197180515.jpg
107," Los Olivos, Lima",120m²Superficie total,120m²Superficie techada,No hay informacion,No hay informacion,9Dormitorios,12Antigüedad,No hay informacion,No hay informacion,"S/ 708,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-los-olivos-lima-5-a-mas-dormitorios-58452752,https://img10.naventcdn.com/avisos/111/00/58/45/27/52/720x532/213960681.jpg
108,"Lunahuana,  Lunahuana, Cañete",2700m²Superficie total,500m²Superficie techada,5Estacionamientos,1Medio baño,6Dormitorios,3Antigüedad,No hay informacion,No hay informacion,"S/ 1,458,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-lunahuana-canete-5-a-mas-dormitorios-13478859,https://img10.naventcdn.com/avisos/111/00/13/47/88/59/720x532/214068800.jpg
109," La Molina, Lima",800m²Superficie total,450m²Superficie techada,3Estacionamientos,1Medio baño,4Dormitorios,6Antigüedad,No hay informacion,No hay informacion,"S/ 4,420,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-4-dormitorios-57838443,https://img10.naventcdn.com/avisos/111/00/57/83/84/43/720x532/203646193.jpg
110,"Calle. Costa de Oro,  El Sol De La Molina, La Molina",704m²Superficie total,704m²Superficie techada,3Estacionamientos,No hay informacion,4Dormitorios,15Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,759,600",200,https://urbania.pe/inmueble/venta-de-casa-en-el-sol-de-la-molina-la-molina-4-dormitorios-13236846,https://img10.naventcdn.com/avisos/111/00/13/23/68/46/720x532/195864168.jpg
111,"Calle John Hassinger ,  San Borja, Lima",305m²Superficie total,305m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,38Antigüedad,No hay informacion,No hay informacion,"S/ 1,863,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-5-a-mas-dormitorios-58193843,https://img10.naventcdn.com/avisos/111/00/58/19/38/43/720x532/209393445.jpg
112," Rinconada Del Lago, La Molina",333m²Superficie total,303m²Superficie techada,3Estacionamientos,1Medio baño,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 2,178,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-rinconada-del-lago-la-molina-4-dormitorios-13483524,https://img10.naventcdn.com/avisos/111/00/13/48/35/24/720x532/201115531.jpg
113,"Ricardo Rey Basadre 310,  Magdalena, Lima",125m²Superficie total,125m²Superficie techada,0Estacionamientos,No hay informacion,2Dormitorios,4Antigüedad,No hay informacion,No hay informacion,"S/ 510,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-magdalena-lima-2-dormitorios-13419570,https://img10.naventcdn.com/avisos/111/00/13/41/95/70/720x532/214002217.jpg
114,"Calle Regoyos xx,  San Borja, Lima",180m²Superficie total,171m²Superficie techada,2Estacionamientos,1Medio baño,3Dormitorios,40Antigüedad,No hay informacion,No hay informacion,"S/ 1,221,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-3-dormitorios-13461431,https://img10.naventcdn.com/avisos/111/00/13/46/14/31/720x532/200661876.jpg
